Time,Latitude,Longitude,Course,Speed_kts,Speed_mph,Altitude_feet,ClimbRate,ReportingFacility,FlightType,FlightNumber,ScrapeTime,Time_sec,location_short,time,SEL_dB,tags,type,operator
Mon 03:11:19 AM,-28.7943,18.0214,↑ 352°,448.0,516.0,"35,000",-25,FlightAware ADS-B (AGZ / FAAG),Arrivals,KLM596,2025-03-24 18:38:40,11479,Ku,2025-03-24 17:26:41,71.32310002002386,Aalsmeerbaan36R_L,Boeing 787-9,KLM
Mon 03:11:20 PM,52.2394,4.7317,↑ 3°,150.0,173.0,"1,225",-844,Surface and Near-Surface,Arrivals,KLM1142,2025-03-24 20:37:17,54680,Co,2025-03-24 15:12:05,81.12703510868954,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Mon 03:11:23 PM,52.2177,6.4126,← 259°,406.0,467.0,"17,850","-2,000",FlightAware ADS-B (EDLF),Arrivals,KLM1824,2025-03-24 20:37:17,54683,Da,2025-03-24 14:45:43,77.95329219067148,Aalsmeerbaan36R_L,Embraer ERJ 170-200 STD,KLM
Mon 03:11:30 PM,52.2987,4.7371,↑ 3°,117.0,135.0,50,-656,FlightAware ADS-B (AMS / EHAM),Arrivals,BAW442,2025-03-24 20:17:24,54690,Co,2025-03-24 19:09:29,76.78182139580937,Zwanenburgbaan36C_L,Airbus A320 232,British Airways
Mon 03:11:36 PM,52.4449,4.7401,↗ 36°,248.0,285.0,"4,450","2,672",FlightAware ADS-B (EHHA),Departures,KLM1783,2025-03-24 20:37:17,54696,Da,2025-03-24 16:30:43,81.64493139988807,Aalsmeerbaan36R_L,Embraer ERJ190-100STD,KLM
Mon 03:11:41 PM,37.9519,23.5071,← 301°,344.0,396.0,"13,250","2,775",FlightAware ADS-B (ATH / LGAV),Arrivals,TRA6866,2025-03-24 23:13:46,54701,Co,2025-03-24 22:00:20,80.97888705572194,Zwanenburgbaan36C_L,Boeing 737-800,Transavia
Mon 03:11:46 PM,52.307,4.7378,↑ 3°,119.0,137.0,751.3529817639499,-656,FlightAware ADS-B (AMS / EHAM),Arrivals,BAW442,2025-03-24 20:17:24,54706,Co,2025-03-24 19:09:29,76.78182139580937,Zwanenburgbaan36C_L,Airbus A320 232,British Airways
Mon 03:11:49 PM,52.258,4.7334,↑ 4°,139.0,160.0,825,-844,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1142,2025-03-24 20:37:17,54709,Co,2025-03-24 15:12:05,81.12703510868954,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Mon 03:11:50 PM,48.4658,5.8839,↑ 341°,426.0,490.0,"40,025",49,FlightAware ADS-B (LSHW),Arrivals,KLM1938,2025-03-24 21:16:30,54710,Co,2025-03-24 09:39:53,80.09091481043761,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Mon 03:11:51 PM,52.1828,20.5536,← 270°,277.0,319.0,"13,350","3,300",FlightAware ADS-B (WAW / EPWA),Arrivals,KLM1318,2025-03-24 21:55:22,54711,Da,2025-03-24 13:36:37,77.43144396074753,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Mon 03:11:52 PM,52.4567,4.7619,↗ 61°,261.0,300.0,"5,275","3,357",FlightAware ADS-B (EHHV),Departures,KLM1783,2025-03-24 20:37:17,54712,Da,2025-03-24 16:30:43,81.64493139988807,Aalsmeerbaan36R_L,Embraer ERJ190-100STD,KLM
Mon 03:11:53 PM,52.2068,6.3207,← 259°,397.0,457.0,"16,850","-1,925",FlightAware ADS-B (EDLT),Arrivals,KLM1824,2025-03-24 20:37:17,54713,Da,2025-03-24 14:45:43,77.95329219067148,Aalsmeerbaan36R_L,Embraer ERJ 170-200 STD,KLM
Mon 03:11:57 PM,51.7746,4.6527,↙ 206°,423.0,487.0,"19,625","1,870",FlightAware ADS-B (EHDL),Departures,IBS1794,2025-03-24 20:37:17,54717,Da,2025-03-24 17:42:28,67.29988761941017,Zwanenburgbaan36C_L,Airbus A320 214,Iberia
Mon 03:12:05 PM,52.2679,4.7342,↑ 4°,135.0,155.0,600,-797,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1142,2025-03-24 20:37:17,54725,Co,2025-03-24 15:12:05,81.12703510868954,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Mon 03:12:11 PM,37.9765,23.4555,← 301°,345.0,397.0,"14,675","2,700",FlightAware ADS-B (ATH / LGAV),Arrivals,TRA6866,2025-03-24 23:13:46,54731,Co,2025-03-24 22:00:20,80.97888705572194,Zwanenburgbaan36C_L,Boeing 737-800,Transavia
Mon 03:12:18 PM,52.4692,4.8097,→ 67°,271.0,312.0,"6,800","3,563",FlightAware ADS-B (UDE / EHVK),Departures,KLM1783,2025-03-24 20:37:17,54738,Da,2025-03-24 16:30:43,81.64493139988807,Aalsmeerbaan36R_L,Embraer ERJ190-100STD,KLM
Mon 03:12:21 PM,52.2785,4.7351,↑ 3°,133.0,153.0,400,-703,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1142,2025-03-24 20:37:17,54741,Co,2025-03-24 15:12:05,81.12703510868954,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Mon 03:12:22 PM,52.2979,4.778,↑ 3°,121.0,139.0,751.3529817639499,-441,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM896,2025-03-24 20:37:17,54742,Ku,2025-03-24 19:10:34,69.8932725457443,Aalsmeerbaan36R_L,Boeing 777-200,KLM
Mon 03:12:23 PM,52.1964,6.2334,← 259°,392.0,451.0,"15,925","-1,646",FlightAware ADS-B (EDXE),Arrivals,KLM1824,2025-03-24 20:37:17,54743,Da,2025-03-24 14:45:43,77.95329219067148,Aalsmeerbaan36R_L,Embraer ERJ 170-200 STD,KLM
Mon 03:12:35 PM,52.4917,7.6816,← 272°,454.0,522.0,"34,950","-2,175",FlightAware ADS-B (GLZ / EHGR),Arrivals,KLM1310,2025-03-24 20:57:02,54755,Da,2025-03-24 13:36:37,77.43144396074753,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Mon 03:12:37 PM,52.2878,4.7361,↑ 3°,136.0,157.0,225,-703,FlightAware ADS-B (NRN / EDLV),Arrivals,KLM1142,2025-03-24 20:37:17,54757,Co,2025-03-24 15:12:05,81.12703510868954,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Mon 03:12:38 PM,51.7009,4.5956,↙ 206°,434.0,499.0,"20,800","1,615",FlightAware ADS-B (AMS / EHAM),Departures,IBS1794,2025-03-24 20:37:17,54758,Da,2025-03-24 17:42:28,67.29988761941017,Zwanenburgbaan36C_L,Airbus A320 214,Iberia
Mon 03:12:41 PM,38.0029,23.3998,← 301°,355.0,409.0,"15,950","2,400",FlightAware ADS-B (LGTT),Arrivals,TRA6866,2025-03-24 23:13:46,54761,Co,2025-03-24 22:00:20,80.97888705572194,Zwanenburgbaan36C_L,Boeing 737-800,Transavia
Mon 03:12:48 PM,52.4836,4.8651,→ 67°,273.0,314.0,"8,600","3,594",FlightAware ADS-B (AMS / EHAM),Departures,KLM1783,2025-03-24 20:37:17,54768,Da,2025-03-24 16:30:43,81.64493139988807,Aalsmeerbaan36R_L,Embraer ERJ190-100STD,KLM
Mon 03:12:51 PM,52.1821,20.4231,← 269°,289.0,333.0,"16,800","2,525",FlightAware ADS-B (EPRP),Arrivals,KLM1318,2025-03-24 21:55:22,54771,Da,2025-03-24 13:36:37,77.43144396074753,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Mon 03:12:53 PM,52.2977,4.737,↑ 3°,139.0,160.0,25,-797,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1142,2025-03-24 20:37:17,54773,Co,2025-03-24 15:12:05,81.12703510868954,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Mon 03:12:59 AM,41.7905,107.8709,← 260°,417.0,480.0,"34,100",25,FlightAware ADS-B (ZMKB),Arrivals,KLM896,2025-03-24 20:37:17,11579,Ku,2025-03-24 19:10:34,69.8932725457443,Aalsmeerbaan36R_L,Boeing 777-200,KLM
Mon 03:13:03 PM,42.1102,12.0077,↑ 346°,320.0,368.0,"14,125","3,075",FlightAware ADS-B (LIRU),Arrivals,KLM1608,2025-03-24 22:14:54,54783,Da,2025-03-24 11:26:29,78.3267559870196,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Mon 03:13:05 PM,52.182,6.1144,← 259°,385.0,443.0,"14,875","-1,500",FlightAware ADS-B (VAC / EDWU),Arrivals,KLM1824,2025-03-24 20:37:17,54785,Da,2025-03-24 14:45:43,77.95329219067148,Aalsmeerbaan36R_L,Embraer ERJ 170-200 STD,KLM
Mon 03:13:09 PM,52.3088,4.738,↑ 3°,141.0,162.0,818.9295537342426,-844,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1142,2025-03-24 20:37:17,54789,Co,2025-03-24 15:12:05,81.12703510868954,Zwanenburgbaan36C_L,Boeing 737-800,KLM
Mon 03:13:11 PM,52.4951,4.9094,→ 67°,278.0,320.0,"9,975","3,425",FlightAware ADS-B (DHR / EHKD),Departures,KLM1783,2025-03-24 20:37:17,54791,Da,2025-03-24 16:30:43,81.64493139988807,Aalsmeerbaan36R_L,Embraer ERJ190-100STD,KLM
Mon 03:13:15 PM,52.4766,8.4707,← 272°,469.0,540.0,"40,000",-700,FlightAware ADS-B (PAD / EDLP),Arrivals,KLM1316,2025-03-24 20:57:02,54795,Da,2025-03-24 13:36:37,77.43144396074753,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Mon 03:13:23 PM,52.1356,4.7631,↑ 3°,186.0,214.0,"2,850",-375,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1048,2025-03-24 20:37:17,54803,Da,2025-03-24 09:23:48,72.89411408419588,Zwanenburgbaan36C_L,Boeing 777-300ER,KLM
Mon 03:13:25 PM,51.618,4.5313,↙ 206°,448.0,516.0,"21,975","1,725",FlightAware ADS-B (EHDB),Departures,IBS1794,2025-03-24 20:37:17,54805,Da,2025-03-24 17:42:28,67.29988761941017,Zwanenburgbaan36C_L,Airbus A320 214,Iberia
Mon 03:13:30 AM,-28.525,17.9815,↑ 353°,446.0,513.0,"35,000",25,FlightAware ADS-B (AGZ / FAAG),Arrivals,KLM596,2025-03-24 18:38:40,11610,Ku,2025-03-24 17:26:41,71.32310002002386,Aalsmeerbaan36R_L,Boeing 787-9,KLM
Mon 03:13:33 PM,42.1543,11.9922,↑ 345°,327.0,376.0,"15,600","2,475",FlightAware ADS-B (GOA / LIMJ),Arrivals,KLM1608,2025-03-24 22:14:54,54813,Da,2025-03-24 11:26:29,78.3267559870196,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Mon 03:13:35 PM,52.1716,6.0281,← 259°,380.0,437.0,"14,125","-1,500",FlightAware ADS-B (EHDL),Arrivals,KLM1824,2025-03-24 20:37:17,54815,Da,2025-03-24 14:45:43,77.95329219067148,Aalsmeerbaan36R_L,Embraer ERJ 170-200 STD,KLM
Mon 03:13:41 PM,38.0543,23.2917,← 301°,370.0,426.0,"18,125","2,016",FlightAware ADS-B (LGTT),Arrivals,TRA6866,2025-03-24 23:13:46,54821,Co,2025-03-24 22:00:20,80.97888705572194,Zwanenburgbaan36C_L,Boeing 737-800,Transavia
Mon 03:13:42 PM,51.5804,4.5036,↙ 204°,448.0,516.0,"22,525","1,776",FlightAware ADS-B (AMS / EHAM),Departures,IBS1794,2025-03-24 20:37:17,54822,Da,2025-03-24 17:42:28,67.29988761941017,Zwanenburgbaan36C_L,Airbus A320 214,Iberia
Mon 03:13:45 PM,52.4794,8.3615,← 273°,468.0,539.0,"39,300","-1,563",FlightAware ADS-B (HAM / EDDH),Arrivals,KLM1316,2025-03-24 20:57:02,54825,Da,2025-03-24 13:36:37,77.43144396074753,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Mon 03:13:51 PM,52.1812,20.2757,← 269°,363.0,418.0,"18,000","1,750",FlightAware ADS-B (RDO / EPRA),Arrivals,KLM1318,2025-03-24 21:55:22,54831,Da,2025-03-24 13:36:37,77.43144396074753,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Mon 03:13:55 PM,52.5172,4.9963,→ 67°,283.0,326.0,"12,425","3,175",FlightAware ADS-B (AMS / EHAM),Departures,KLM1783,2025-03-24 20:37:17,54835,Da,2025-03-24 16:30:43,81.64493139988807,Aalsmeerbaan36R_L,Embraer ERJ190-100STD,KLM
Mon 03:14:00 AM,-28.4649,17.9726,↑ 353°,447.0,514.0,"35,000",-25,FlightAware ADS-B (AGZ / FAAG),Arrivals,KLM596,2025-03-24 18:38:40,11640,Ku,2025-03-24 17:26:41,71.32310002002386,Aalsmeerbaan36R_L,Boeing 787-9,KLM
Mon 03:14:03 PM,52.481,8.3027,← 272°,470.0,541.0,"38,750","-1,719",FlightAware ADS-B (OST / EBOS),Arrivals,KLM1316,2025-03-24 20:57:02,54843,Da,2025-03-24 13:36:37,77.43144396074753,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Mon 03:14:11 PM,52.5255,5.0277,→ 67°,289.0,333.0,"13,150","2,856",FlightAware ADS-B (AMS / EHAM),Departures,KLM1783,2025-03-24 20:37:17,54851,Da,2025-03-24 16:30:43,81.64493139988807,Aalsmeerbaan36R_L,Embraer ERJ190-100STD,KLM
Mon 03:14:14 PM,51.5202,4.463,↙ 203°,452.0,520.0,"23,425","1,500",FlightAware ADS-B (EGSW),Departures,IBS1794,2025-03-24 20:37:17,54854,Da,2025-03-24 17:42:28,67.29988761941017,Zwanenburgbaan36C_L,Airbus A320 214,Iberia
Mon 03:14:19 PM,50.0972,14.211,↙ 245°,163.0,188.0,"2,275","1,688",FlightAware ADS-B (LKLT),Arrivals,KLM1360,2025-03-24 21:35:56,54859,Da,2025-03-24 18:10:17,78.99127178492581,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Mon 03:14:20 PM,52.1563,5.9047,← 259°,367.0,422.0,"13,000","-1,137",FlightAware ADS-B (EDKF),Arrivals,KLM1824,2025-03-24 20:37:17,54860,Da,2025-03-24 14:45:43,77.95329219067148,Aalsmeerbaan36R_L,Embraer ERJ 170-200 STD,KLM
Mon 03:14:21 PM,52.1806,20.1926,← 269°,372.0,428.0,"19,275","2,550",FlightAware ADS-B (WAW / EPWA),Arrivals,KLM1318,2025-03-24 21:55:22,54861,Da,2025-03-24 13:36:37,77.43144396074753,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Mon 03:14:23 PM,52.1866,4.7677,↑ 3°,177.0,204.0,"1,950",-950,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1048,2025-03-24 20:37:17,54863,Da,2025-03-24 09:23:48,72.89411408419588,Zwanenburgbaan36C_L,Boeing 777-300ER,KLM
Mon 03:14:27 AM,41.7599,107.6497,← 260°,411.0,473.0,"34,100",-13,FlightAware ADS-B (ZMKB),Arrivals,KLM896,2025-03-24 20:37:17,11667,Ku,2025-03-24 19:10:34,69.8932725457443,Aalsmeerbaan36R_L,Boeing 777-200,KLM
Mon 03:14:33 PM,52.4836,8.1934,← 273°,457.0,526.0,"37,925","-1,725",FlightAware ADS-B (HAJ / EDDV),Arrivals,KLM1316,2025-03-24 20:57:02,54873,Da,2025-03-24 13:36:37,77.43144396074753,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Mon 03:14:35 PM,50.0916,14.1919,↙ 245°,192.0,221.0,"2,600","1,547",FlightAware ADS-B (LKCE),Arrivals,KLM1360,2025-03-24 21:35:56,54875,Da,2025-03-24 18:10:17,78.99127178492581,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Mon 03:14:44 PM,51.463,4.4242,↙ 203°,461.0,531.0,"24,075","1,325",FlightAware ADS-B (EDLK),Departures,IBS1794,2025-03-24 20:37:17,54884,Da,2025-03-24 17:42:28,67.29988761941017,Zwanenburgbaan36C_L,Airbus A320 214,Iberia
Mon 03:14:47 PM,52.544,5.103,→ 69°,299.0,344.0,"14,900","2,795",FlightAware ADS-B (AMS / EHAM),Departures,KLM1783,2025-03-24 20:37:17,54887,Da,2025-03-24 16:30:43,81.64493139988807,Aalsmeerbaan36R_L,Embraer ERJ190-100STD,KLM
Mon 03:14:51 PM,50.0847,14.1693,↙ 245°,215.0,247.0,"3,100","2,965",FlightAware ADS-B (LKKB),Arrivals,KLM1360,2025-03-24 21:35:56,54891,Da,2025-03-24 18:10:17,78.99127178492581,Aalsmeerbaan36R_L,Boeing 737-800,KLM
Mon 03:14:53 PM,52.209,4.7698,↑ 4°,158.0,182.0,"1,525",-850,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1048,2025-03-24 20:37:17,54893,Da,2025-03-24 09:23:48,72.89411408419588,Zwanenburgbaan36C_L,Boeing 777-300ER,KLM
Mon 03:14:59 PM,40.536,-3.5592,↑ 0°,153.0,176.0,"3,050","3,000",FlightAware ADS-B (MAD / LEMD),Arrivals,IBS1795,2025-03-24 22:34:32,54899,Da,2025-03-24 17:42:28,67.29988761941017,Zwanenburgbaan36C_L,Airbus A320 214,Iberia
Mon 03:15:00 AM,-28.3389,17.9539,↑ 353°,449.0,517.0,"35,000",25,FlightAware ADS-B (AGZ / FAAG),Arrivals,KLM596,2025-03-24 18:38:40,11700,Ku,2025-03-24 17:26:41,71.32310002002386,Aalsmeerbaan36R_L,Boeing 787-9,KLM
